@id,addr:city,name,addr:street,@lat,@lon
1920228869,,Park,,42.1826707,22.1639057
1920229092,,Гого Монд,,42.1712493,22.0980414
1927095420,,Piaza Liberta,,41.7376171,22.1937687
1928095824,,,,42.0009111,21.4201615
1939949406,,,,42.0859737,21.4109961
1939949653,,,,42.0861081,21.4104912
1939949730,,,,42.0860424,21.4106449
1939949801,,,,42.0866715,21.4114364
1939950064,,,,42.0863483,21.4107184
1939950098,,,,42.0865555,21.4110853
1939950114,,,,42.0867721,21.4101319
1939950144,,,,42.0863161,21.4116345
1939950146,,,,42.0858961,21.4114183
1939950192,,,,42.0858861,21.4115219
1939982553,,,,42.0852093,21.4102344
1939982555,,,,42.0849446,21.4095891
1939982577,,,,42.0848709,21.4096121
1939982578,,,,42.0850620,21.4096121
1939982579,,,,42.0848052,21.4100611
1939982580,,,,42.0853527,21.4097570
1939991248,,,,42.0866127,21.4098534
1969643792,,Извор,,41.6150472,21.2205193
1979520479,,,,42.1537087,21.7302411
1979520481,,,,42.1534781,21.7300250
1979520483,,,,42.1536456,21.7304901
1979520496,,,,42.1535278,21.7304499
1979520498,,,,42.1535442,21.7301486
1979520500,,,,42.1533608,21.7301390
1979520502,,,,42.1536836,21.7302655
1979520504,,,,42.1535637,21.7301297
1979520505,,,,42.1537747,21.7303646
1979520506,,,,42.1535994,21.7301964
1979520507,,,,42.1536305,21.7301662
1979520508,,,,42.1535915,21.7303889
1985948203,,Balila,,41.9922245,21.4165220
1999321631,,,,42.0010770,21.4380534
1999633538,,Бифиња - Рамстор,,41.9913688,21.4280088
1999950854,,Urban Grill,,41.4084933,22.2452001
1999950860,,Kaj Kole,,41.4098411,22.2432474
1999950870,,Lovec,,41.4092999,22.2439153
1999950889,,Queen Maria,,41.4141902,22.2329754
2005843099,,,,41.9964930,21.4281815
2005843109,,,,41.9965143,21.4280676
2005843113,,,,41.9963311,21.4281268
2005843205,,,,41.9963567,21.4279895
2069011849,,,,41.0171823,21.3405569
2069011857,,,,41.0172916,21.3407041
2069011859,,,,41.0171803,21.3407336
2069011861,,,,41.0174402,21.3403532
2069011871,,,,41.0171617,21.3404260
2069011875,,,,41.0171534,21.3405679
2085950016,,,,41.3705911,21.6779629
2085950017,,,,41.3703598,21.6779707
2085950018,,,,41.3706537,21.6777897
2085950024,,,,41.3704963,21.6778127
2085950026,,,,41.3706912,21.6778471
2085950030,,,,41.3704203,21.6780635
2085950031,,,,41.3705554,21.6779035
2105387352,Скопје,Бруклински,Орце Николов,42.0001581,21.4252581
2159535851,Cкoпje,Бела виста,Кеј 13 Ноември,41.9953199,21.4347685
2199704739,,,,41.2284096,21.1572248
2199704772,,,,41.2285186,21.1570288
2199704808,,,,41.2284138,21.1570249
2199704828,,,,41.2285145,21.1572286
2199815370,,,,41.2177220,21.2045728
2199815386,,,,41.2177177,21.2043877
2199815416,,,,41.2178407,21.2043827
2199815431,,,,41.2178450,21.2045678
2248576375,,Стража,,41.6714632,20.8544996
2289085809,,,,40.9142608,20.7426186
2289085814,,,,40.9141776,20.7427457
2289085817,,,,40.9141670,20.7425110
2292169983,,,,41.3429042,21.5510685
2292169984,,,,41.3429740,21.5509472
2292169985,,,,41.3430392,21.5510137
2292169986,,,,41.3429694,21.5511350
2292300089,,,,41.3473214,21.5569628
2292300090,,,,41.3473358,21.5571272
2292300091,,,,41.3472611,21.5571810
2292300092,,,,41.3473542,21.5571108
2292300093,,,,41.3472874,21.5572338
2292300094,,,,41.3471538,21.5571115
2292300095,,,,41.3471356,21.5573456
2292300096,,,,41.3471161,21.5571706
2292300097,,,,41.3473578,21.5571713
2292300098,,,,41.3470690,21.5572124
2292300099,,,,41.3473713,21.5570628
2292300100,,,,41.3473428,21.5570881
2292300101,,,,41.3470800,21.5570983
2292300102,,,,41.3472229,21.5572149
2292300103,,,,41.3471266,21.5570570
2292300104,,,,41.3472413,21.5572518
2292327787,,,,41.3432199,21.5511651
2292327788,,,,41.3431623,21.5511135
2292327789,,,,41.3432205,21.5512096
2292327790,,,,41.3432046,21.5511954
2292327791,,,,41.3430908,21.5512551
2292327792,,,,41.3431643,21.5513209
2292333295,,Каспер,,41.3459768,21.5546262
2292437665,,Пинк Пантер,,41.3453989,21.5543097
2292486455,,Парадизо,,41.3460137,21.5543797
2294320125,,Два Елена,,41.9931670,21.4080594
2316032925,,Македонска куќа,,41.0764180,20.8016318
2316119134,,Капри,,41.9176668,22.4104224
2316156248,,Pizza Metro,,41.0295644,21.3356564
2316156279,,Пицерија Лео,,41.0256207,21.3368286
2320912360,,Aquarium,,41.9172558,22.4104385
2320912421,,Balkanlux,,41.9180760,22.4102588
2320923929,,Bakery Kamel,,41.9187207,22.4101783
2322886873,,Арабеска,,41.9952825,21.4302915
2323346377,,,,42.0016166,21.4259955
2323355486,,,,41.9957589,21.4271856
2324290153,,Ореов Лад,,42.0033910,21.3323916
2324482598,,,,41.1404895,22.5037713
2329337940,,,,41.3678206,21.2492481
2330754144,,,,41.3681562,21.2482098
2330754146,,,,41.3683013,21.2482026
2330754173,,,,41.3682417,21.2481110
2330754175,,,,41.3682158,21.2483014
2333163643,,Кањон Матка,,41.9502955,21.2993843
2334423406,,Манастирска пештера,,41.9610975,21.2961533
2334423428,,,,41.9972500,21.4226709
2335358701,,,,41.9954458,21.4240324
2349862721,,,,42.1441306,21.1002960
2357239839,,Gallery,,41.5118075,20.9594822
2360748743,,ТДЦ-3,,41.1460470,22.5011779
2367915955,,,,42.0017209,20.9701804
2367915956,,,,42.0018464,20.9705157
2367915957,,,,42.0016471,20.9706578
2367915958,,,,42.0015155,20.9703280
2372341455,,,,41.5048339,20.9557177
2372341456,,,,41.5048342,20.9557966
2372341458,,,,41.5048706,20.9555358
2372341459,,,,41.5048714,20.9557174
2372341460,,,,41.5048914,20.9557502
2372341461,,,,41.5048916,20.9557961
2372341462,,,,41.5049947,20.9555349
2372341463,,,,41.5049956,20.9557494
2377937978,,Restoran Gros,,41.1084477,20.8123651
2377938382,,Ресторан Билјанини Извори,,41.1028959,20.8148703
2377968960,,,,41.1127562,20.8086261
2377968987,,,,41.1120004,20.8091572
2377969305,,,,41.1126257,20.7987652
2377969373,,,,41.1041510,20.8079475
2387561655,,Atva,,41.5115542,20.9508952
2387562736,,,,41.5167836,20.9516383
2387562738,,,,41.5168756,20.9518913
2387562740,,,,41.5169357,20.9514683
2387562741,,,,41.5169567,20.9515260
2387562742,,,,41.5170627,20.9517699
2387562743,,,,41.5170836,20.9518273
2387562744,,,,41.5171223,20.9513472
2387562745,,,,41.5171395,20.9513944
2387562746,,,,41.5172297,20.9516511
2387562747,,,,41.5172537,20.9517170
2387562748,,,,41.5173052,20.9512869
2387562749,,,,41.5173979,20.9515419
2394840292,,,,42.0860382,21.4115617
2406002719,Струмица,Вкус,Гоце Делчев,41.4378354,22.6452777
2411306190,,Јавор Агапи,,41.1622759,22.4963093
2411329687,,Фиш,,42.0131608,21.4117168
2411332043,,,,42.0022033,21.4220480
2445621590,,,,41.9892968,21.4465442
2445621591,,,,41.9891817,21.4467640
2445621592,,,,41.9891306,21.4467156
2445621593,,,,41.9892457,21.4464958
2465901189,,Loven Dom,Neretva,41.4352537,22.6328921
2477123089,,Етно Село,,42.1574944,21.8625680
2477129912,,Fratelis,,42.1324603,21.8645555
2493896230,,,,41.5211368,20.9185323
2493896232,,,,41.5212076,20.9184957
2493938901,,,,41.5212655,20.9184893
2493938902,,,,41.5212397,20.9182981
2493938904,,,,41.5211706,20.9181455
2493938905,,,,41.5210805,20.9181735
2493938906,,,,41.5210805,20.9181992
2493938907,,,,41.5210435,20.9182100
2535205987,,Buki,,41.4327641,22.0130335
2552845143,,,,42.0016032,21.4261793
2552845156,,,,42.0015845,21.4259656
2552845225,,,,42.0015902,21.4260470
2552845237,,,,42.0015730,21.4259879
2552845262,,,,42.0015163,21.4260987
2557554508,,Идила,,41.7297622,22.9422359
2572961888,,,,41.9879865,20.9607044
2572961892,,,,41.9879848,20.9609402
2572961896,,,,41.9882850,20.9609496
2572961900,,,,41.9882868,20.9607091
2572961903,,,,41.9883301,20.9607534
2572961907,,,,41.9883440,20.9608235
2572961911,,,,41.9883093,20.9608258
2572961915,,,,41.9883006,20.9609029
2572961919,,,,41.9883388,20.9609099
2572961921,,,,41.9883111,20.9609659
2572961925,,,,41.9882833,20.9609963
2572961929,,,,41.9882399,20.9610126
2572961933,,,,41.9882659,20.9611084
2572961937,,,,41.9883024,20.9610943
2572961940,,,,41.9883232,20.9610757
2572961944,,,,41.9883527,20.9610406
2572961948,,,,41.9884273,20.9611480
2572961952,,,,41.9884846,20.9610617
2572961955,,,,41.9885176,20.9609729
2572961959,,,,41.9885332,20.9608865
2572961962,,,,41.9885349,20.9607955
2572961965,,,,41.9885280,20.9607254
2572961968,,,,41.9885141,20.9606670
2572961971,,,,41.9884846,20.9606904
2572961974,,,,41.9884933,20.9607184
2572961976,,,,41.9884551,20.9607394
2572961979,,,,41.9884482,20.9607184
2572961982,,,,41.9884256,20.9607324
2572961985,,,,41.9884169,20.9607091
2573197808,,,,41.9879335,20.9607117
2573197809,,,,41.9878854,20.9608626
2574272022,Крива Паланка,Борче,Konopnica,42.1902652,22.3059103
2574272026,Kriva Palanka,Облаче,,42.1922890,22.3089155
2578029326,Крива Паланка,македонија,Marshal Tito,42.2123127,22.3466279
2580192144,,Градина,,41.9650429,21.4727082
2695392361,,,,41.9942124,21.5751330
2695392362,,,,41.9942124,21.5753138
2695392363,,,,41.9944029,21.5751330
2695392364,,,,41.9944029,21.5753138
2717099200,,,,42.0023035,21.4222231
2717099203,,,,42.0024104,21.4220295
2755558965,,,,41.1123901,20.7945938
2755558966,,,,41.1124093,20.7944141
2755558967,,,,41.1125185,20.7944744
2755558968,,,,41.1124992,20.7945925
2755558969,,,,41.1124153,20.7946152
2755558970,,,,41.1123810,20.7946126
2755564576,,,,41.1125553,20.7943256
2755564577,,,,41.1126619,20.7943249
2755564578,,,,41.1126599,20.7942324
2755564579,,,,41.1126579,20.7941774
2755564580,,,,41.1125936,20.7941628
2755564581,,,,41.1125862,20.7942283
2755566255,,,,41.1124065,20.7939881
2755566256,,,,41.1124141,20.7939658
2755566257,,,,41.1125785,20.7939599
2755566258,,,,41.1125548,20.7941437
2759066732,,Белведере,,41.1123103,20.8011769
2818872887,Cкoпje,Сокаче,Драган Ѓаконовски Шпато,42.0051241,21.4145137
2835853871,Тетово,Emka,Илинденска,41.9861550,20.9586380
2836006284,,,,41.9931566,21.4373419
2836006285,,,,41.9931313,21.4374766
2836006286,,,,41.9930786,21.4374587
2836006287,,,,41.9931039,21.4373240
2836787194,,,,42.0062579,20.9426914
2883877896,,Every Day,,41.9914536,21.4522729
2891531722,,Шизик,,42.0244107,22.5889401
2891533000,,Osmica,,42.0179585,22.5876630
2891537201,,"Kaj Govedoto" Restaurant,,42.0170338,22.5914449
2893230086,,,,41.0416246,21.4578943
2905985671,,Shizik Restaurant,,42.0178835,22.5886582
2905985814,,"Koko" Restaurant,,42.0195336,22.5899229
2984088703,,Prestol,,41.0678423,20.8016787
2992064333,,Granit,,41.0666434,20.8009009
3005348015,,,,41.1163875,20.8006074
3005348016,,Meydan,,41.1163410,20.8002909
3020876346,,Старо Буре,,42.0597023,21.3236858
3026939349,,,,41.6107279,20.5993210
3026939356,,,,41.7030313,20.7583652
3045830014,,,,41.4825202,22.0907494
3045830015,,,,41.4823970,22.0908863
3045830016,,,,41.4824377,22.0909515
3045830017,,,,41.4825609,22.0908146
3062640565,,,,41.0314361,21.2643690
3064268471,,,,41.0412990,21.2704508
3064268475,,,,41.0412015,21.2703363
3064268476,,,,41.0412007,21.2703491
3064268477,,,,41.0408241,21.2703068
3064268479,,,,41.0407680,21.2703895
3064268480,,,,41.0407660,21.2704346
3064268481,,,,41.0407659,21.2704766
3064268482,,,,41.0407680,21.2705277
3064268483,,,,41.0407900,21.2705647
3064268484,,,,41.0408125,21.2706009
3064268485,,,,41.0409218,21.2706128
3064268486,,,,41.0409233,21.2705885
3064268487,,,,41.0409973,21.2705966
3064268488,,,,41.0409959,21.2706204
3064268489,,,,41.0411911,21.2706416
3064268491,,,,41.0412448,21.2706212
3064268492,,,,41.0412691,21.2705847
3064268494,,,,41.0412985,21.2705379
3064268495,,,,41.0412996,21.2704969
3064268496,,,,41.0412563,21.2706042
3064268497,,,,41.0412486,21.2703419
3064268498,,,,41.0412779,21.2703711
3064268499,,,,41.0412979,21.2704197
3064268500,,,,41.0412995,21.2704748
3064268501,,,,41.0412992,21.2705165
3064268504,,,,41.0407768,21.2703680
3064268506,,,,41.0407666,21.2704995
3064268507,,,,41.0407669,21.2704105
3064268508,,,,41.0407657,21.2704547
3085981445,,Dva Bisera,,41.0459402,20.8031982
3100113750,Охрид,Фopтунa,Димитар Влахов,41.1140172,20.8026136
3101725383,,,,41.9945243,21.4413794
3101725384,,,,41.9945425,21.4415649
3101725385,,,,41.9943971,21.4415907
3101725386,,,,41.9943789,21.4414052
3101725389,,,,41.9944944,21.4415735
3101726040,Cкoпje,Пивница АН,Градиште,42.0000179,21.4366005
3103097500,,,,42.0000105,21.4144957
3103097501,,,,42.0001265,21.4145262
3103097502,,,,42.0001094,21.4146430
3103097503,,,,41.9999935,21.4146125
3103389973,,,,41.1111960,20.7901687
3103389974,,,,41.1111414,20.7904288
3103389976,,,,41.1110646,20.7902867
3103389977,,,,41.1110747,20.7902330
3103389978,,,,41.1110484,20.7902223
3103389979,,,,41.1110747,20.7900802
3103389980,,,,41.1111030,20.7900936
3103389981,,,,41.1111151,20.7900614
3103389982,,,,41.1111374,20.7900587
3103389984,,,,41.1109851,20.7903705
3103389985,,,,41.1110040,20.7902679
3109618758,,,,41.1429058,22.5004906
3162746561,Radovis,Target,Ана Поцкова,41.6397590,22.4601880
3162749461,Radovis,Jocker pizza,Кеј 8ми Септември,41.6409570,22.4604120
3162751061,Radovis,Getsbi pizza,Кеј 8ми Септември,41.6401840,22.4613780
3162755761,Radovis,Vrteska,Самуилова,41.6346560,22.4657240
3162763261,,Gone,,41.6341400,22.4640190
3162772765,,Sopka,,41.6334960,22.4644900
3162773865,,,,41.6355770,22.4637300
3162778861,,Karagjoz,,41.6365660,22.4629430
3162791061,,Magmar,,41.6295960,22.4463100
3162794862,,Beverli hils,,41.6390650,22.4613270
3162794863,,Shona,,41.6391330,22.4621860
3162794961,,Santa Maria pizza,,41.6338950,22.4567890
3162795861,,Makedonsko Sonce,,41.6376110,22.4632720
3162796461,,Lastik,,41.6392500,22.4621990
3187744343,,,,41.6395100,22.4637300
3187744351,,Lipa,,41.6377820,22.4655280
3187745933,,Maslac,,41.6387670,22.4630600
3187758521,,,,41.6382830,22.4604030
3341289789,Скопје,Damaskino,Македонија,41.9925716,21.4297981
3392594091,,,,41.3547852,21.5397570
3392594092,,,,41.3547704,21.5399970
3392608493,,,,41.3546325,21.5399819
3392608494,,,,41.3546474,21.5397419
3392608495,,,,41.3547745,21.5399593
3392608498,,,,41.3547821,21.5398168
3395009515,,,,41.9891793,21.4294420
3409080757,,,,41.3464930,21.5520270
3409080758,,,,41.3464626,21.5519656
3409080759,,,,41.3465101,21.5519239
3409080760,,,,41.3465405,21.5519853
3415004757,,,,42.0618189,21.4510186
3427393078,,,,42.0023474,21.4219665
3428427693,,Pizzeria Americano,,41.1154200,20.8000470
3428428993,,,,41.1159660,20.8000880
3442555727,,,,41.3383484,21.5394836
3442555730,,,,41.3383917,21.5390045
3442555731,,,,41.3383453,21.5389971
3442555732,,,,41.3383396,21.5390594
3442555733,,,,41.3382692,21.5390481
3442555734,,,,41.3382369,21.5394053
3442555735,,,,41.3382682,21.5394103
3442555736,,,,41.3382628,21.5394699
3442557930,,,,41.3393797,21.5403946
3442557931,,,,41.3393721,21.5405443
3442557932,,,,41.3393023,21.5405381
3442557933,,,,41.3393035,21.5405134
3442557934,,,,41.3392836,21.5405116
3442557935,,,,41.3392850,21.5404833
3442557936,,,,41.3392741,21.5404823
3442557937,,,,41.3392790,21.5403856
3456908281,,,,41.3433702,21.5484244
3456908282,,,,41.3432315,21.5485432
3456908283,,,,41.3433305,21.5487484
3456908289,,,,41.3433582,21.5488053
3456908290,,,,41.3433871,21.5487804
3456908291,,,,41.3434180,21.5488439
3456908292,,,,41.3435452,21.5487341
3456913293,,,,41.3435190,21.5486802
3456913294,,,,41.3435358,21.5486657
3456913295,,,,41.3434041,21.5483951
3484100381,,,,41.9890610,21.4298100
3484100382,,,,41.9892188,21.4294738
3484100384,Скопје,Dal Fufo - Galija,,41.9917018,21.4231542
3505013893,Скопје,Destan,11 Октомври,41.9947506,21.4319604
3505013993,Скопје,Ла Тераца,11 Октомври,41.9950911,21.4317257
3506695093,,Brooklyn Lounge Bar,,42.0045421,21.3910004
3508365499,,,,42.0016466,21.3925065
3508366000,,,,42.0016649,21.3923474
3508369998,,,,42.0017442,21.3925268
3508369999,,,,42.0017517,21.3923655
3536179577,,Носталгија,Митрополит Теодосиј Гологанов,41.9953743,21.4099065
3599403566,,Кај Маршалот,Прашка,41.9979148,21.4020366
3625141990,,,,41.3434065,21.5490434
3625141991,,,,41.3434821,21.5489802
3625141992,,,,41.3435380,21.5490990
3625162293,,,,41.3434624,21.5491622
3629361316,,,,41.3426901,21.5481295
3629361319,,,,41.3427427,21.5482574
3629361324,,,,41.3427968,21.5482178
3629361325,,,,41.3427442,21.5480900
3629442283,,,,41.9948201,21.4130224
3629442362,,,,41.9949469,21.4130994
3629442712,,,,41.9947965,21.4132047
3629444919,,,,41.9947353,21.4131921
3629444920,,,,41.9948630,21.4130821
3629444921,,,,41.9949730,21.4129034
3629445632,,,,41.9947865,21.4132925
3629445633,,,,41.9949218,21.4133203
3629445634,,,,41.9949344,21.4128985
3629445635,,,,41.9949344,21.4129332
3629466115,,,,41.9947505,21.4130590
3629466116,,,,41.9948330,21.4129133
3635130196,,,,42.0017862,21.3919375
3635130308,,,,42.0019029,21.3919615
3635145298,,,,42.0019216,21.3917968
3635145507,,,,42.0018049,21.3917728
3647039848,,Exclusive,,42.1208566,21.7336280
3647048030,,Тераца,,42.1214792,21.7448727
3647185694,,,,42.0136234,21.4060216
3648714485,Cкoпje,Барбакан,Булевар 8-ми Септември,42.0062651,21.4063144
3663796405,,,,41.9867688,21.4197218
3663796406,,,,41.9867469,21.4198171
3663796407,,,,41.9867362,21.4198126
3663796408,,,,41.9867050,21.4199486
3663796409,,,,41.9868070,21.4198479
3663796410,,,,41.9868605,21.4197599
3664638120,,Пилав Тепе,,41.6245987,22.3171977
3671888433,,Конак,,42.0113442,20.8820185
3678871629,,,,42.0010594,21.4199260
3678871841,,,,42.0011296,21.4198035
3678872133,,,,42.0009567,21.4198196
3678872134,,,,42.0010269,21.4196970
3687134929,,,,41.9639944,21.3016226
3687134930,,,,41.9640669,21.3015287
3687134931,,,,41.9640833,21.3017467
3687134932,,,,41.9641558,21.3016527
3695356159,Делчево,Ресторан Либеро,Н. Ј. Вапцаров,41.9670002,22.7759750
3696549082,,Антика,,41.9665628,22.7727421
3696549083,Делчево,Кај Бубето,Н. Ј. Вапцаров,41.9671309,22.7743723
3696549088,Делчево,Пицерија Палма,Маршал Тито,41.9655104,22.7714652
3696549089,Делчево,Панорама,Н. Ј. Вапцаров,41.9667157,22.7756155
3696549091,,Пицерија Iceberg,,41.9663111,22.7729809
3696549092,,Вигор,,41.9664629,22.7732345
3696549093,,,,41.9660622,22.7707576
3696549094,,,,41.9659524,22.7705827
3696549095,,,,41.9658716,22.7706745
3696549096,,,,41.9658117,22.7705791
3696549114,,,,41.9657541,22.7706446
3699318356,,Ресторан Трла,,41.9641901,22.7726580
3699318369,,Gostilnica Zvon-Trejd,,41.9634140,22.7736839
3699924339,,,,42.0439132,21.3906635
3699924340,,,,42.0439692,21.3904625
3699924341,,,,42.0440312,21.3907231
3699924342,,,,42.0440872,21.3905221
3699968873,,,,41.9661614,22.7708581
3699968874,,,,41.9660019,22.7710392
3704278069,,,,41.9660833,22.7707337
3705063148,,,,41.9642846,22.7729377
3705063149,,,,41.9643648,22.7730600
3705063150,,,,41.9642752,22.7731663
3705063151,,,,41.9641949,22.7730440
3707090923,,Еснаф кај даре,,41.9972260,21.4170693
3725959075,,,,40.9154158,20.7458417
3751301960,,Ресторан Бела,,41.9191256,21.4591155
3779543187,,,,42.0013285,21.4194137
3784770415,,ЈаворШпед,,41.5162501,22.6153456
3786106943,,Рибник,,41.6337365,22.2451062
3822688281,,Кај Чоме,,41.5068787,21.2166228
3826400404,,Ривиера,,41.1119481,20.8015550
3826400416,,Ла Бела,,41.1104511,20.8039749
3826400434,,Royal View,,41.1095360,20.8052329
3830455732,,Pizza Amica,,41.9824716,21.4725098
3832333045,,,,42.0032584,21.4257373
3832333047,,,,42.0036092,21.4261086
3832333557,,,,42.0037336,21.4258875
3832333559,,,,42.0033765,21.4255207
3832475129,,,,41.9900801,21.4403034
3832475130,,,,41.9900041,21.4404259
3832475131,,,,41.9896205,21.4392000
3832475135,,Лезет,,41.9922973,21.4427246
3832475141,,,,41.9897115,21.4395182
3832475144,,,,41.9899031,21.4403123
3832475145,,,,41.9899792,21.4401899
3832475147,,Кај Злате,,41.9922032,21.4422139
3832555934,,Меана Дедо Илија,,41.5453150,21.2494143
3861007620,,,,41.9964577,21.4280237
3861007622,,,,41.9964534,21.4280470
3903403860,,,,42.0096796,21.4096274
3903403861,,,,42.0097011,21.4096631
3909066219,,бед бунар,,42.0084895,21.4010837
3920512640,,,,40.9444559,20.9012553
3920512641,,,,40.9444748,20.9013711
3920512643,,,,40.9445741,20.9012215
3920512644,,,,40.9445930,20.9013373
3920570902,,,,41.9897585,21.4260203
3920570909,,,,41.9898791,21.4257641
3920570913,,,,41.9899133,21.4261521
3920570915,,,,41.9900338,21.4258958
3921774262,,casa leone,,42.0138371,20.8866832
3922197802,,,,42.0109642,20.9191431
3922197814,,,,42.0110751,20.9192493
3922197817,,,,42.0110860,20.9189126
3922197842,,,,42.0111969,20.9190188
3922197898,,,,42.0129999,20.8865356
3922197901,,,,42.0130561,20.8865976
3922197904,,,,42.0130663,20.8864266
3922197906,,,,42.0131225,20.8864887
3930412852,,,,41.9823557,21.5874736
3930412855,,,,41.9824739,21.5877167
3930413357,,,,41.9826589,21.5872068
3930413359,,,,41.9827771,21.5874499
3930911802,Tetovo,Restaurant Sirena,Маршал Тито,42.0077518,20.9750309
3932033588,,Ribimiluss,,42.0818924,21.4037096
3932711772,,,,42.0486154,21.4285635
3932711773,,,,42.0486228,21.4285619
3932711774,,,,42.0486420,21.4287909
3932711775,,,,42.0488876,21.4285056
3932711776,,,,42.0489143,21.4287330
3951819586,,бимекс,,41.9748528,21.4093282
4004645106,Cкoпje,Пекинг Гарден,Максим Горки,41.9957324,21.4301301
4005704263,,,,41.9067775,21.4137280
4005704270,,,,41.9068962,21.4140743
4005704272,,,,41.9069512,21.4136204
4005704277,,,,41.9070699,21.4139667
4016557277,Skopje,Campione lounge Bar,Boulevard Jane Sandanski,41.9856123,21.4667276
4016557278,Skopje,DejaVu Lounge,Boulevard Jane Sandanski,41.9859376,21.4661426
4101107990,,Makedonska sofra,Јужен Булевар,41.9871974,21.4365756
4109201247,,,,42.0012215,21.4014503
4109201248,,,,42.0012367,21.4013393
4109201249,,,,42.0014689,21.4015116
4109201250,,,,42.0014841,21.4014006
4110147399,,Етно кујна Вила Елена,,42.1382444,21.4448873
4119303018,,,,41.9953822,21.4095561
4119303019,,,,41.9954019,21.4093937
4119303020,,,,41.9954739,21.4095762
4119303021,,,,41.9954936,21.4094138
4126731965,,Sky ресторанот,,41.9973163,21.4345770
4126731966,,,,41.9923634,21.4190250
4128439199,,,,42.0016449,21.4260978
4128462087,,,,42.1139116,21.4572501
4128462088,,,,42.1139693,21.4573681
4128463093,,,,42.1141166,21.4573600
4128463094,,,,42.1141186,21.4572796
4128463097,,,,42.1142359,21.4573574
4128463098,,,,42.1142359,21.4574056
4149490289,Скопје,Amigos Мексиканска Кантина,Македонија,41.9933026,21.4300742
4154573189,,Era,,41.9995695,20.9614188
4154574089,,Restaurant Boss,,41.9976539,20.9611250
4168097990,,,,42.0397337,21.3947237
4168097991,,,,42.0398134,21.3951206
4168097993,,,,42.0399529,21.3946164
4168097994,,,,42.0400206,21.3949114
4180615629,,,,40.8937310,21.1386500
4180687544,,,,41.0381850,21.2969679
4190335990,,Restaurant Oaza,,41.8453568,20.9734955
4194683692,,,,41.1473430,22.5224464
4195733217,Cкoпje,Соул кичен,Кеј 13 Ноември,41.9955972,21.4338587
4239053639,,Beta,,42.0229923,21.4307185
4247199848,,Classic Restaurant,,41.7375454,22.1911884
4252577296,,Via Ignatia,,41.2357204,20.5959852
4253086993,,Dr. Falafel,7 Ноември,41.1166205,20.8011081
4253210327,,Мулино Гарден,,41.9495659,21.4212497
4267161773,,Restaurant Emporium,,42.0041795,20.9894268
4267660935,,Fontana Grill,,42.0042478,20.9894680
4270352289,,Restoran Prado,Св. Кирил и Методиј,42.1320465,21.7206493
4275843195,,Лавче,,41.9969599,21.4160063
4283863605,,Ресторан Антико,,41.1124024,20.7972577
4292369647,,Kaj Dzek,,41.9371686,21.6186125
4302211290,,Бабе,,42.0030463,21.4002154
4304422595,,,,41.9950446,21.4221538
4315772629,,Vavilon,,41.0130595,21.3466800
4318054807,,Elita,,41.2315910,22.6366903
4318400296,,Златна вилушка,Булевар АСНОМ,41.9915744,21.4655483
4327921318,,Thong Thai,,42.0034137,21.3986642
4332062697,,,,41.3438278,21.5219984
4332062698,,,,41.3438293,21.5221194
4332062699,,,,41.3436703,21.5221229
4332062700,,,,41.3436693,21.5220420
4332062703,,,,41.3438710,21.5219972
4332062704,,,,41.3438727,21.5221774
4332062705,,,,41.3437549,21.5221794
4332062706,,,,41.3437559,21.5222825
4332062707,,,,41.3436657,21.5222855
4332062708,,,,41.3436652,21.5222598
4332062709,,,,41.3435071,21.5222654
4332062710,,,,41.3434735,21.5220896
4332062711,,,,41.3436361,21.5220868
4332062712,,,,41.3436357,21.5220436
4332062713,,,,41.3433912,21.5221389
4332062723,,,,41.3434559,21.5222662
4332090344,,,,41.3453731,21.5272824
4332090345,,,,41.3450616,21.5271462
4332090346,,,,41.3450959,21.5270074
4332090347,,,,41.3448453,21.5268978
4332090348,,,,41.3447631,21.5272313
4332090370,,,,41.3447457,21.5273018
4332090371,,,,41.3452065,21.5279581
4332090372,,,,41.3447023,21.5277375
4332090373,,,,41.3447648,21.5274841
4332090374,,,,41.3448699,21.5275300
4332090375,,,,41.3448375,21.5276614
4332090376,,,,41.3451386,21.5277931
4332090377,,,,41.3452318,21.5274149
4332090378,,,,41.3449280,21.5272820
4332090379,,,,41.3449693,21.5271142
4332090380,,,,41.3448889,21.5270790
4332090381,,,,41.3448254,21.5273366
4346542839,,Lounge Bar & Restaurant "Square 21",,41.9927317,21.4301208
4347356991,,Чардак,Страшо Пинџур,41.7058839,22.8581787
4355675606,,Ресторан Златник,,41.9788465,21.4826074
4356193798,,Кебапчилница Тасе,,41.7388546,22.1966748
4360781689,,Рома,,41.7382087,22.1922397
4363534190,,,,41.7376410,22.1903941
4375878893,,11,,42.0073877,20.9746292
4376827005,,Бане 2,,41.0035617,20.8049290
4380494182,,Стојче-Метропол,,41.3431784,21.5522570
4386329258,,,,42.0033477,21.4791938
4405634704,,Ресторан Мал Одмор,,41.7018616,20.7573957
4406532855,,Вила Веранда,,41.9953546,21.3679919
4407370494,,еквестријан,,41.9883207,21.4520843
4408677899,,Кај Тетка Вики,,41.7014251,20.7566660
4422047259,,Етно Куќа,,41.1085785,21.0067043
4425413439,,,,41.7373083,22.1941197
4425413440,,,,41.7373570,22.1942543
4425413441,,,,41.7373001,22.1942913
4425413442,,,,41.7372513,22.1941567
